file,energy_V_ns
C1_00336.trc,3.556745404654075
C1_00337.trc,3.25714397310136
C1_00338.trc,3.380134048462657
C1_00339.trc,3.7106325005680385
C1_00340.trc,3.947044541700124
C1_00341.trc,3.1524927744552054
C1_00342.trc,3.3940875416154737
C1_00343.trc,3.831031212915245
C1_00344.trc,3.2033233566547636
C1_00345.trc,3.447110815596194
C1_00346.trc,3.276080856665903
C1_00347.trc,2.9411970209982004
C1_00348.trc,4.315815432167537
C1_00349.trc,3.4887719594381874
C1_00350.trc,3.569502884108078
C1_00351.trc,3.4307652950457457
C1_00352.trc,3.3809313909285246
C1_00353.trc,3.32033336352199
C1_00354.trc,3.2998017950256973
C1_00355.trc,3.5956158498655055
C1_00356.trc,3.113622329243771
C1_00357.trc,3.7708318567416415
C1_00358.trc,3.3239214046184324
C1_00359.trc,3.7883733909909028
C1_00360.trc,3.471828432038332
C1_00361.trc,3.276280192282372
C1_00362.trc,3.34744300736176
C1_00363.trc,3.166246931991553
C1_00364.trc,3.1285725004789393
C1_00365.trc,3.3552170964040458
C1_00366.trc,4.03594822664524
C1_00367.trc,2.9850508566213474
C1_00368.trc,3.0857153429381277
C1_00369.trc,3.3291041306466225
C1_00370.trc,3.4497021786102895
C1_00371.trc,3.3950842196978157
C1_00372.trc,3.2766788635153095
C1_00373.trc,3.456878260803169
C1_00374.trc,3.61535007589592
C1_00375.trc,3.5549513841058555
C1_00376.trc,3.5057154868380427
C1_00377.trc,3.2675094251577415
C1_00378.trc,3.3771440142156237
C1_00379.trc,3.6827255142623985
C1_00380.trc,3.1714296580197416
C1_00381.trc,3.429569281346934
C1_00382.trc,3.4066456854530114
C1_00383.trc,3.2051173772029844
C1_00384.trc,3.3667785621592397
C1_00385.trc,3.246379849812035
C1_00386.trc,3.4445194525820977
C1_00387.trc,3.8132903430495126
C1_00388.trc,3.4746191306689007
C1_00389.trc,3.7863800348262093
C1_00390.trc,3.727576027967893
C1_00391.trc,3.3181406717408324
C1_00392.trc,3.266712082691866
C1_00393.trc,3.3970775758625056
C1_00394.trc,3.2986057813268865
C1_00395.trc,3.39249285668372
C1_00396.trc,3.320732034754927
C1_00397.trc,3.3049845210538855
C1_00398.trc,3.521463000539084
C1_00399.trc,3.4514961991585063
C1_00400.trc,3.2013300004900733
C1_00401.trc,3.3857154457237786
C1_00402.trc,3.3637885279122073
C1_00403.trc,3.4835892334099974
C1_00404.trc,3.556546069037606
C1_00405.trc,3.575283616985678
C1_00406.trc,3.585051062192651
C1_00407.trc,3.628306890966403
C1_00408.trc,3.573090925204522
C1_00409.trc,3.035881438820909
C1_00410.trc,3.266313411458932
C1_00411.trc,3.1255824662319043
C1_00412.trc,3.420599178605833
C1_00413.trc,3.287243651188154
C1_00414.trc,3.41581512381058
C1_00415.trc,3.2077087402170807
C1_00416.trc,3.1026588703379847
C1_00417.trc,3.401462959424824
C1_00418.trc,3.3735559731191804
C1_00419.trc,3.0512302812890146
C1_00420.trc,3.3942868772319432
C1_00421.trc,3.4578749388855092
C1_00422.trc,3.4973433909463454
C1_00423.trc,3.0189379114210535
C1_00424.trc,3.375948000516805
C1_00425.trc,3.2097020963817675
C1_00426.trc,3.674752089603645
C1_00427.trc,3.3408649320182873
C1_00428.trc,3.581064349863274
C1_00429.trc,3.253954603237859
C1_00430.trc,3.5481739731459117
C1_00431.trc,3.7190045964597367
C1_00432.trc,3.510300206016824
C1_00433.trc,3.199336644325387
C1_00434.trc,3.515084260812078
C1_00435.trc,3.1026588703379785
C1_00436.trc,3.427177253949304
C1_00437.trc,3.6853168772764904
C1_00438.trc,3.496346712864006
C1_00439.trc,3.518472966292047
C1_00440.trc,3.3594031443498897
C1_00441.trc,3.4576756032690428
C1_00442.trc,3.2152834936428953
C1_00443.trc,3.5611307882163876
C1_00444.trc,3.55515071972232
C1_00445.trc,3.2874429868046264
C1_00446.trc,3.3227253909196133
C1_00447.trc,3.061795068961862
C1_00448.trc,3.269702116938901
C1_00449.trc,3.6209314731570497
C1_00450.trc,3.434951342991589
C1_00451.trc,3.4076423635353565
C1_00452.trc,3.4867786032735015
C1_00453.trc,3.133555890890657
C1_00454.trc,3.214685486793492
C1_00455.trc,3.2543532744707937
C1_00456.trc,3.1873765073372535
C1_00457.trc,3.7325594183796174
C1_00458.trc,3.728971377283174
C1_00459.trc,3.3508317128417273
C1_00460.trc,3.5021274457416025
C1_00461.trc,3.5212636649226106
C1_00462.trc,3.1564794867845793
C1_00463.trc,3.1696356374715196
C1_00464.trc,3.1451173566458515
C1_00465.trc,3.413024425180013
C1_00466.trc,3.284253616941128
C1_00467.trc,3.2206655552875514
C1_00468.trc,3.697476349881092
C1_00469.trc,3.3564131101028565
C1_00470.trc,3.347642342978223
C1_00471.trc,3.7594697266029207
C1_00472.trc,3.333688849825401
C1_00473.trc,3.490366644369937
C1_00474.trc,3.773024548522794
C1_00475.trc,3.3767453429826806
C1_00476.trc,3.1973432881606985
C1_00477.trc,3.4742204594359594
C1_00478.trc,3.5296357608143047
C1_00479.trc,3.863124247166727
C1_00480.trc,3.7315627402972735
C1_00481.trc,3.4196025005234896
C1_00482.trc,3.371163945721551
C1_00483.trc,3.342260281333564
C1_00484.trc,3.731562740297272
C1_00485.trc,3.500333425193382
C1_00486.trc,3.3586058018840146
C1_00487.trc,3.240200445701503
C1_00488.trc,3.7030577471422212
C1_00489.trc,3.071761849785311
C1_00490.trc,3.4200011717564283
C1_00491.trc,3.471429760805397
C1_00492.trc,3.2150841580264258
C1_00493.trc,3.376546007366214
C1_00494.trc,3.831828555381113
C1_00495.trc,3.3598018155828266
C1_00496.trc,3.2021273429559525
C1_00497.trc,3.2966124251621913
C1_00498.trc,3.2495692196755437
C1_00499.trc,3.3918948498343164
C1_00500.trc,3.4213965210717086
C1_00501.trc,3.3891041512037527
C1_00502.trc,3.2541539388543215
C1_00503.trc,3.7174099115279846
C1_00504.trc,3.549170651228255
C1_00505.trc,3.0279080141621555
C1_00506.trc,3.2413964594003195
C1_00507.trc,3.119602397737837
C1_00508.trc,3.6576092265873212
C1_00509.trc,3.529237089581372
C1_00510.trc,3.135549247055351
C1_00511.trc,3.5035227950568846
C1_00512.trc,3.1833897950078773
C1_00513.trc,3.248971212826135
C1_00514.trc,3.3562137744863865
C1_00515.trc,3.7560810211229425
C1_00516.trc,3.4504995210761646
C1_00517.trc,3.3215293772208057
C1_00518.trc,3.153489452537542
C1_00519.trc,3.5220610073884933
C1_00520.trc,3.345449651197068
C1_00521.trc,3.5411972265695013
C1_00522.trc,3.48259255532765
C1_00523.trc,3.4387387197045025
C1_00524.trc,3.366180555309829
C1_00525.trc,3.247974534743787
C1_00526.trc,3.27209414433652
C1_00527.trc,3.3837220895590936
C1_00528.trc,3.3301008087289676
C1_00529.trc,3.418805158057613
C1_00530.trc,3.4927586717675627
C1_00531.trc,3.3781406922979667
C1_00532.trc,3.426778582716368
C1_00533.trc,3.3245194114678327
C1_00534.trc,3.4973433909463454
C1_00535.trc,3.3526257333899467
C1_00536.trc,3.1630575621280475
C1_00537.trc,3.13654592513769
C1_00538.trc,3.425981240250495
C1_00539.trc,3.3570111169522603
C1_00540.trc,3.5505660005435393
C1_00541.trc,3.3641871991451415
C1_00542.trc,3.4365460279233435
C1_00543.trc,3.1271771511636532
C1_00544.trc,3.3237220690019633
C1_00545.trc,3.356014438869921
C1_00546.trc,3.053821644303112
C1_00547.trc,3.3217287128372748
C1_00548.trc,3.228240308713375
C1_00549.trc,3.522659014237894
C1_00550.trc,3.256745301868421
C1_00551.trc,3.41561578819411
C1_00552.trc,3.2160808361087696
C1_00553.trc,3.457874938885513
C1_00554.trc,3.1475093840434796
C1_00555.trc,3.379137370380305
C1_00556.trc,3.434552671758655
C1_00557.trc,3.26152935666367
C1_00558.trc,3.3558151032534482
C1_00559.trc,3.3749513224344665
C1_00560.trc,3.217276849807587
C1_00561.trc,3.3669778977757057
C1_00562.trc,3.323722069001965
C1_00563.trc,3.255150616936673
C1_00564.trc,3.482592555327652
C1_00565.trc,3.569901555341017
C1_00566.trc,3.3382735690041856
C1_00567.trc,3.7176092471444497
C1_00568.trc,3.5318284525954624
C1_00569.trc,3.4042536580553824
C1_00570.trc,3.13654592513769
C1_00571.trc,3.075748562114688
C1_00572.trc,3.4441207813491626
C1_00573.trc,3.308971233383268
C1_00574.trc,3.3452503155806017
C1_00575.trc,3.374951322434462
C1_00576.trc,3.4124264183306092
C1_00577.trc,3.4626589936807646
C1_00578.trc,3.5421939046518442
C1_00579.trc,3.4004662813424766
C1_00580.trc,3.361795171747514
C1_00581.trc,3.4188051580576126
C1_00582.trc,3.4223931991540533
C1_00583.trc,3.3914961786013804
C1_00584.trc,3.0209312675857465
C1_00585.trc,3.4317619731280926
C1_00586.trc,3.29422039776457
C1_00587.trc,3.5396025416377515
C1_00588.trc,3.2266456237816197
C1_00589.trc,3.5009314320427896
C1_00590.trc,3.424585890935207
C1_00591.trc,3.680134151248305
C1_00592.trc,3.4556822471043565
C1_00593.trc,3.3944862128484092
C1_00594.trc,3.2631240415954244
C1_00595.trc,3.384320096408503
C1_00596.trc,3.547177295063566
C1_00597.trc,3.4614629799819516
C1_00598.trc,3.1624595552786428
C1_00599.trc,3.3418616101006275
C1_00600.trc,3.265316733376584
C1_00601.trc,4.171895117077011
C1_00602.trc,3.3322935005101213
C1_00603.trc,3.6231241649382033
C1_00604.trc,3.550366664927069
C1_00605.trc,3.528439747115489
C1_00606.trc,3.38192806901087
C1_00607.trc,3.264320055294239
C1_00608.trc,2.945183733327571
C1_00609.trc,3.5091041923180115
C1_00610.trc,3.0697684936206198
C1_00611.trc,3.161263541579832
C1_00612.trc,3.2021273429559516
C1_00613.trc,3.413423096412955
C1_00614.trc,3.51647961012736
C1_00615.trc,3.4516955347749807
C1_00616.trc,3.4020609662742274
C1_00617.trc,3.2844529525575905
C1_00618.trc,3.050831610056078
C1_00619.trc,3.3247187470843054
C1_00620.trc,3.32930346626309
C1_00621.trc,3.4078416991518257
C1_00622.trc,3.4417287539515344
C1_00623.trc,3.2027253498053545
C1_00624.trc,3.4096357197000473
C1_00625.trc,3.602592596441916
C1_00626.trc,3.5762802950680213
C1_00627.trc,3.5246523704025865
C1_00628.trc,3.6558152060391054
C1_00629.trc,3.7957488088002505
C1_00630.trc,3.335084199140688
C1_00631.trc,3.0717618497853056
C1_00632.trc,3.3679745758580504
C1_00633.trc,3.5047188087556984
C1_00634.trc,3.446712144363256
C1_00635.trc,3.376346671749745
C1_00636.trc,3.45149619915851
C1_00637.trc,3.379336705996777
C1_00638.trc,3.4997354183439757
C1_00639.trc,3.5262470553343364
C1_00640.trc,3.4194031649070245
C1_00641.trc,3.344054301881787
C1_00642.trc,3.811496322501291
C1_00643.trc,3.24817387036026
C1_00644.trc,3.5272437334166806
C1_00645.trc,3.4805991991629686
C1_00646.trc,3.328306788180747
C1_00647.trc,3.5003334251933795
C1_00648.trc,3.4034563155895086
C1_00649.trc,3.528639082731961
C1_00650.trc,3.369569260789797
C1_00651.trc,3.218672199122864
C1_00652.trc,3.3251174183172445
C1_00653.trc,3.5806656786303357
C1_00654.trc,3.168439623772708
C1_00655.trc,3.2449845004967575
C1_00656.trc,3.458273610118451
C1_00657.trc,3.358207130651077
C1_00658.trc,3.2834562744752507
C1_00659.trc,3.5252503772519903
C1_00660.trc,3.3681739114745217
C1_00661.trc,3.5210643293061423
C1_00662.trc,3.3841207607920314
C1_00663.trc,3.4895693019040617
C1_00664.trc,3.999071137598496
C1_00665.trc,3.341064267634753
C1_00666.trc,3.3837220895590905
C1_00667.trc,3.262326699129548
C1_00668.trc,3.3364795484559724
C1_00669.trc,3.307575884067979
C1_00670.trc,3.714021206048013
C1_00671.trc,3.4375427060056856
C1_00672.trc,3.1435226717141016
C1_00673.trc,3.6811308293306517
C1_00674.trc,3.6386723430227756
C1_00675.trc,3.528041075882554
C1_00676.trc,3.638074336173373
C1_00677.trc,3.403854986822445
C1_00678.trc,3.775217240303954
C1_00679.trc,3.3661805553098323
C1_00680.trc,3.541197226569503
C1_00681.trc,3.293024384065757
C1_00682.trc,3.3472436717452902
C1_00683.trc,3.3197353566725853
C1_00684.trc,3.4313633018951495
C1_00685.trc,3.276280192282372
C1_00686.trc,4.053290425278033
C1_00687.trc,3.4863799320405606
C1_00688.trc,3.2922270415998813
C1_00689.trc,3.3153499731102705
C1_00690.trc,3.427376589565771
C1_00691.trc,3.404054322438916
C1_00692.trc,3.4506988566926315
C1_00693.trc,3.0916954114321977
C1_00694.trc,3.363190521062797
C1_00695.trc,3.3247187470843045
C1_00696.trc,3.562924808764607
C1_00697.trc,3.284851623790531
C1_00698.trc,3.523655692320239
C1_00699.trc,3.3592038087334206
C1_00700.trc,3.2186721991228677
C1_00701.trc,3.2228582470687135
C1_00702.trc,3.318738678590241
C1_00703.trc,3.3619945073639874
C1_00704.trc,3.569303548491614
C1_00705.trc,3.6992703704293177
C1_00706.trc,3.530632438896651
C1_00707.trc,3.3135559525620497
C1_00708.trc,3.519668979990861
C1_00709.trc,3.529037753964899
C1_00710.trc,4.168307075980569
C1_00711.trc,3.2417951306332564
C1_00712.trc,3.5099015347838867
C1_00713.trc,3.742127527970122
C1_00714.trc,3.4477088224456
C1_00715.trc,3.38770880188847
C1_00716.trc,3.6209314731570528
C1_00717.trc,3.184585808706691
C1_00718.trc,3.3189380142067098
C1_00719.trc,3.390499500519037
C1_00720.trc,3.5613301238328567
C1_00721.trc,3.359203808733427
C1_00722.trc,3.4768118224500513
C1_00723.trc,3.589037774522028
C1_00724.trc,3.5356158293083713
C1_00725.trc,3.7512969663276934
C1_00726.trc,3.3566124457193256
C1_00727.trc,3.469835075873643
C1_00728.trc,3.183190459391407
C1_00729.trc,3.4811972060123715
C1_00730.trc,3.472625774504208
C1_00731.trc,3.4774098292994595
C1_00732.trc,3.4259812402504974
C1_00733.trc,3.274486171734149
C1_00734.trc,3.459469623817263
C1_00735.trc,3.385715445723781
C1_00736.trc,3.3095692402326726
C1_00737.trc,3.43754270600569
C1_00738.trc,3.32033336352199
C1_00739.trc,3.555150719722322
C1_00740.trc,3.3043865142044835
C1_00741.trc,3.453489555323195
C1_00742.trc,3.2314296785768732
C1_00743.trc,3.3799347128461843
C1_00744.trc,3.5677088635598624
C1_00745.trc,3.5595361032846338
C1_00746.trc,3.779203952633334
C1_00747.trc,3.4514961991585063
C1_00748.trc,3.140532637467069
C1_00749.trc,3.426977918332838
C1_00750.trc,4.706313904830055
C1_00751.trc,3.4090377128506395
C1_00752.trc,3.4845859114923394
C1_00753.trc,3.3572104525687325
C1_00754.trc,3.4989380758780984
C1_00755.trc,3.3643865347616155
C1_00756.trc,3.3887054799708136
C1_00757.trc,3.538007856706
C1_00758.trc,3.4602669662831382
C1_00759.trc,3.4427254320338756
C1_00760.trc,3.3135559525620515
C1_00761.trc,3.4309646306622166
C1_00762.trc,3.4190044936740813
C1_00763.trc,3.5376091854730602
C1_00764.trc,3.491163986835811
C1_00765.trc,3.4676423840924855
C1_00766.trc,3.4993367471110357
C1_00767.trc,3.5037221306733595
C1_00768.trc,3.6470444389144716
C1_00769.trc,3.43156263751162
C1_00770.trc,3.312758610096174
C1_00771.trc,3.522260343004957
C1_00772.trc,4.125051247206833
C1_00773.trc,3.6109646923336065
C1_00774.trc,3.467443048476015
C1_00775.trc,3.3199346922890567
C1_00776.trc,3.582459699178556
C1_00777.trc,3.334486192291281
C1_00778.trc,3.4670443772430803
C1_00779.trc,3.409835055316515
C1_00780.trc,3.3281074525642746
C1_00781.trc,3.3737553087356473
C1_00782.trc,3.4670443772430817
C1_00783.trc,3.857941521138539
C1_00784.trc,3.0996688360909497
C1_00785.trc,3.2073100689841425
C1_00786.trc,3.3996689388766024
C1_00787.trc,3.207110733367672
C1_00788.trc,3.5039214662898224
C1_00789.trc,3.212891466245269
C1_00790.trc,3.3089712333832644
C1_00791.trc,3.2617286922801485
C1_00792.trc,3.3279081169478077
C1_00793.trc,3.4700344114901163
C1_00794.trc,3.1638549045939284
