file,energy_V_ns
C2_00000.trc,5.2800714175237085
C2_00001.trc,1.8945199680026856
C2_00002.trc,7.383229615489794
C2_00003.trc,4.3843562793202615
C2_00004.trc,0.8639540974283426
C2_00005.trc,0.7623260572449742
C2_00006.trc,3.2233252104992425
C2_00007.trc,10.077584485457663
C2_00008.trc,14.510579126261309
C2_00009.trc,8.392200645208815
C2_00010.trc,2.176679571872885
C2_00011.trc,0.8497347578622377
C2_00012.trc,12.24037749088318
C2_00013.trc,0.7977081589824382
C2_00014.trc,0.9171767308769223
C2_00015.trc,1.8513637056687635
C2_00016.trc,0.9620937374906902
C2_00017.trc,1.3054495902793528
C2_00018.trc,0.9572763974827907
C2_00019.trc,1.039867871386262
C2_00020.trc,3.6687077076221737
C2_00021.trc,0.9808977127557102
C2_00022.trc,1.0133230386259724
C2_00023.trc,1.592526285445554
C2_00024.trc,0.8530902616094302
C2_00025.trc,1.9162142769108415
C2_00026.trc,2.4278095137283224
C2_00027.trc,2.6931919134027753
C2_00028.trc,0.8155487383963358
C2_00029.trc,0.7772762076101729
C2_00030.trc,0.7948509525364822
C2_00031.trc,2.3427595448610568
C2_00032.trc,2.7268795550689933
C2_00033.trc,5.236948564131524
C2_00034.trc,2.33275971137603
C2_00035.trc,1.0500338834763383
C2_00036.trc,2.038805763028355
C2_00037.trc,2.0112973898178854
C2_00038.trc,0.8934224953787846
C2_00039.trc,0.7895353688929755
C2_00040.trc,1.3588051767488123
C2_00041.trc,1.2361804292700445
C2_00042.trc,2.703823074726942
C2_00043.trc,1.7032240484754726
C2_00044.trc,1.0664460400434046
C2_00045.trc,1.9890051307073755
C2_00046.trc,2.6248860781811283
C2_00047.trc,10.762302685799106
C2_00048.trc,12.536225197650769
C2_00049.trc,2.188772718528952
C2_00050.trc,1.9365465097906664
C2_00051.trc,3.844289246608374
C2_00052.trc,2.115483565940467
C2_00053.trc,1.7656825639963984
C2_00054.trc,1.1294028692633993
C2_00055.trc,14.733536320368401
C2_00056.trc,11.296389497964306
C2_00057.trc,0.7875752204239121
C2_00058.trc,0.9817283076385694
C2_00059.trc,0.9677083066703576
C2_00060.trc,7.286086613260569
C2_00061.trc,2.0459486255999133
C2_00062.trc,0.9854492242388686
C2_00063.trc,2.337477171894598
C2_00064.trc,2.9329595283455125
C2_00065.trc,0.7862463759425977
C2_00066.trc,2.262626583809923
C2_00067.trc,0.8670105619737458
C2_00068.trc,1.0003662623140062
C2_00069.trc,5.903228161811828
C2_00070.trc,1.6212638278755442
C2_00071.trc,0.7955154194984987
C2_00072.trc,0.8819275225318615
C2_00073.trc,1.7977092231058587
C2_00074.trc,0.8336882019779828
C2_00075.trc,1.2526587045766837
C2_00076.trc,1.0702001121644107
C2_00077.trc,5.587978739767249
C2_00078.trc,0.8000005006832862
C2_00079.trc,2.394885914408215
C2_00080.trc,2.796779987270387
C2_00081.trc,0.7794357215099441
C2_00082.trc,0.796512169135015
C2_00083.trc,2.313922304808592
C2_00084.trc,1.2182733837806894
C2_00085.trc,1.6767456788092165
C2_00086.trc,5.340636202948245
C2_00087.trc,1.6711641891239475
C2_00088.trc,6.126052462526518
C2_00089.trc,1.107110562450108
C2_00090.trc,1.8284069661798306
C2_00091.trc,1.8980749400397108
C2_00092.trc,0.8446184352996015
C2_00093.trc,0.9863130208545063
C2_00094.trc,0.9055819739462335
C2_00095.trc,0.8051500070901563
C2_00096.trc,12.9064583507225
C2_00097.trc,10.892203305517368
C2_00098.trc,1.1307317644289203
C2_00099.trc,1.106745004997943
C2_00100.trc,1.0114626563521312
C2_00101.trc,1.7411975430412703
C2_00102.trc,1.1021603141426866
C2_00103.trc,0.8274091658362992
C2_00104.trc,0.8209971796551598
C2_00105.trc,11.974098149507364
C2_00106.trc,10.97911369839841
C2_00107.trc,0.8187048796942454
C2_00108.trc,1.9052176505586509
C2_00109.trc,3.4084750603220613
C2_00110.trc,0.7815951459669983
C2_00111.trc,1.5711973670298238
C2_00112.trc,0.8155487056006746
C2_00113.trc,1.0687050309402806
C2_00114.trc,3.5798372542240733
C2_00115.trc,0.8331899523795272
C2_00116.trc,2.8091057204691943
C2_00117.trc,3.6704353560097904
C2_00118.trc,2.3098691681436923
C2_00119.trc,13.187155964788662
C2_00120.trc,0.9935223017987392
C2_00121.trc,4.001465761816337
C2_00122.trc,1.01524997045514
C2_00123.trc,10.769346087771392
C2_00124.trc,10.058747351690517
C2_00125.trc,1.4570444264816298
C2_00126.trc,4.827413025800605
C2_00127.trc,0.9086052397402827
C2_00128.trc,2.225749570789491
C2_00129.trc,2.309071976239724
C2_00130.trc,4.130070372070923
C2_00131.trc,6.5184447070253615
C2_00132.trc,9.446288224367038
C2_00133.trc,8.131469626071867
C2_00134.trc,0.8866783636686422
C2_00135.trc,2.424088574767344
C2_00136.trc,1.2911970310919263
C2_00137.trc,1.1904992521089408
C2_00138.trc,0.9810970275022135
C2_00139.trc,4.884689077658644
C2_00140.trc,1.2729245995822804
C2_00141.trc,1.1126254071744874
C2_00142.trc,2.4065138208967616
C2_00143.trc,0.8829906517825432
C2_00144.trc,1.3042867589340623
C2_00145.trc,0.9967449568748873
C2_00146.trc,2.00362304311943
C2_00147.trc,1.2438215921242648
C2_00148.trc,6.510072538088784
C2_00149.trc,1.3294362557954766
C2_00150.trc,1.2419611099727237
C2_00151.trc,1.1802334753143533
C2_00152.trc,1.2626255822964045
C2_00153.trc,1.101495836745687
C2_00154.trc,0.8298012260295897
C2_00155.trc,21.117330276117606
C2_00156.trc,1.7497356803925144
C2_00157.trc,12.152802581846627
C2_00158.trc,0.8221267570927557
C2_00159.trc,7.072000258069278
C2_00160.trc,2.023922072775765
C2_00161.trc,0.8831899605661975
C2_00162.trc,3.6806679087109195
C2_00163.trc,1.7943204475624266
C2_00164.trc,0.9315289697982785
